Depth,Well Name,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
3083.0,CRAWFORD,77.061,0.71,2.765,15.055,2.7760000000000002,1,0.5
3083.5,CRAWFORD,78.693,0.695,3.04,15.66,2.793,1,0.444
3084.0,CRAWFORD,79.192,0.6829999999999999,2.505,14.075,2.951,1,0.389
3084.5,CRAWFORD,79.192,0.6829999999999999,2.505,14.075,2.951,1,0.389
3085.0,CRAWFORD,78.999,0.662,2.395,12.335,2.984,1,0.33299999999999996
3085.5,CRAWFORD,78.11399999999999,0.64,2.395,11.095,2.909,1,0.278
3086.0,CRAWFORD,77.24600000000001,0.625,2.705,12.075,2.708,1,0.222
3086.5,CRAWFORD,76.369,0.62,2.305,15.615,2.6010000000000004,1,0.16699999999999998
3087.0,CRAWFORD,72.301,0.633,0.98,21.27,2.759,1,0.111
3087.5,CRAWFORD,61.107,0.667,-1.74,21.21,3.8489999999999998,1,0.055999999999999994
3088.0,CRAWFORD,41.148999999999994,0.68,-2.295,18.875,4.854,2,1.0
3088.5,CRAWFORD,28.419,0.6859999999999999,-0.92,14.54,5.0360000000000005,2,0.938
3089.0,CRAWFORD,22.526999999999997,0.687,0.36,10.24,5.044,2,0.875
3089.5,CRAWFORD,18.459,0.684,2.27,8.16,4.931,2,0.813
3090.0,CRAWFORD,17.345,0.679,2.67,8.23,4.547,2,0.75
3090.5,CRAWFORD,17.617,0.6759999999999999,2.855,8.725,4.328,2,0.688
3091.0,CRAWFORD,19.292,0.664,2.695,9.465,4.2989999999999995,2,0.625
3091.5,CRAWFORD,21.572,0.655,2.535,9.705,4.301,2,0.563
3092.0,CRAWFORD,22.975,0.653,1.95,9.21,4.319,2,0.5
3092.5,CRAWFORD,23.921999999999997,0.65,1.34,8.59,4.305,2,0.43799999999999994
3093.0,CRAWFORD,24.869,0.657,0.63,7.42,4.291,2,0.375
3093.5,CRAWFORD,27.64,0.669,0.42,6.02,4.216,2,0.313
3094.0,CRAWFORD,34.058,0.67,0.44,4.4,4.109,2,0.25
3094.5,CRAWFORD,41.489,0.652,1.11,4.03,3.815,2,0.188
3095.0,CRAWFORD,51.235,0.631,1.73,5.19,3.444,2,0.125
3095.5,CRAWFORD,55.601000000000006,0.61,2.42,7.82,3.1460000000000004,2,0.063
3096.0,CRAWFORD,59.512,0.601,3.715,10.375,2.935,1,1.0
3096.5,CRAWFORD,62.055,0.598,4.13,12.01,2.844,1,0.95
3097.0,CRAWFORD,64.37,0.5920000000000001,3.83,12.15,2.7680000000000002,1,0.9
3097.5,CRAWFORD,65.773,0.5870000000000001,3.32,11.31,2.708,1,0.85
3098.0,CRAWFORD,66.036,0.593,2.635,9.895,2.6630000000000003,1,0.8
3098.5,CRAWFORD,64.712,0.597,2.65,9.32,2.616,1,0.75
3099.0,CRAWFORD,64.039,0.6,2.545,8.775,2.603,1,0.7
3099.5,CRAWFORD,64.332,0.61,2.57,8.69,2.589,1,0.65
3100.0,CRAWFORD,68.247,0.601,2.545,9.105,2.531,1,0.6
3100.5,CRAWFORD,75.809,0.583,2.99,10.63,2.4859999999999998,1,0.55
3101.0,CRAWFORD,84.73899999999999,0.5589999999999999,3.69,12.42,2.488,1,0.5
3101.5,CRAWFORD,95.76799999999999,0.541,4.595,14.775,2.52,1,0.45
3102.0,CRAWFORD,94.175,0.529,4.575,15.465,2.6,1,0.4
3102.5,CRAWFORD,89.427,0.529,4.575,15.555,2.7880000000000003,1,0.35
3103.0,CRAWFORD,84.90799999999999,0.527,4.35,14.27,3.148,1,0.3
3103.5,CRAWFORD,81.3,0.53,3.17,11.82,3.103,1,0.25
3104.0,CRAWFORD,82.251,0.534,1.84,10.85,2.6910000000000003,1,0.2
3104.5,CRAWFORD,83.20299999999999,0.568,0.12,16.21,2.235,1,0.15
3105.0,CRAWFORD,82.88799999999999,0.647,-0.305,24.225,2.113,1,0.1
3105.5,CRAWFORD,70.52600000000001,0.731,-3.475,31.335,2.301,1,0.05
3106.0,CRAWFORD,59.858000000000004,0.7929999999999999,-2.585,25.825,3.3289999999999997,2,1.0
3106.5,CRAWFORD,43.933,0.815,-2.425,18.585,4.2330000000000005,2,0.9440000000000001
3107.0,CRAWFORD,30.523000000000003,0.828,-0.505,13.435,4.53,2,0.889
3107.5,CRAWFORD,21.444000000000003,0.867,-0.83,7.75,4.734,2,0.833
3108.0,CRAWFORD,18.52,0.948,0.5,5.3,4.86,2,0.778
3108.5,CRAWFORD,20.668000000000003,1.034,0.725,4.655,4.986000000000001,2,0.722
3109.0,CRAWFORD,23.396,1.077,0.945,4.055,4.9719999999999995,2,0.667
3109.5,CRAWFORD,25.715999999999998,1.112,1.0,3.38,4.974,2,0.611
3110.0,CRAWFORD,28.035,1.131,1.335,2.125,4.9910000000000005,2,0.556
3110.5,CRAWFORD,31.494,1.128,1.565,1.855,5.024,2,0.5
3111.0,CRAWFORD,42.743,1.145,0.74,2.92,4.996,2,0.389
3111.5,CRAWFORD,47.021,1.158,0.415,2.815,4.874,2,0.33299999999999996
3112.0,CRAWFORD,49.443000000000005,1.158,0.265,2.475,4.72,2,0.278
3112.5,CRAWFORD,48.343,1.072,0.175,2.025,4.435,2,0.222
3113.0,CRAWFORD,47.243,0.993,0.305,2.325,4.07,2,0.16699999999999998
3113.5,CRAWFORD,47.738,0.9359999999999999,0.625,3.575,3.745,2,0.111
3114.0,CRAWFORD,55.757,0.9,2.86,7.09,3.514,2,0.055999999999999994
3114.5,CRAWFORD,67.815,0.8759999999999999,4.345,9.295,3.406,1,1.0
3115.0,CRAWFORD,68.904,0.852,4.72,9.57,3.455,1,0.938
3115.5,CRAWFORD,64.085,0.8340000000000001,3.905,7.665,3.565,1,0.875
3116.0,CRAWFORD,53.913000000000004,0.828,3.37,5.72,3.645,1,0.813
3116.5,CRAWFORD,50.715,0.841,2.665,4.465,3.615,1,0.75
3117.0,CRAWFORD,51.22,0.8540000000000001,2.43,3.86,3.714,1,0.688
3119.0,CRAWFORD,65.99,0.794,3.075,6.985,3.5,1,0.43799999999999994
3119.5,CRAWFORD,74.325,0.764,1.485,11.995,3.159,1,0.375
3120.0,CRAWFORD,77.227,0.718,1.095,15.315,2.865,1,0.313
3120.5,CRAWFORD,78.863,0.687,1.285,17.905,2.696,1,0.25
3121.0,CRAWFORD,79.13,0.669,2.755,19.325,2.6510000000000002,1,0.188
3121.5,CRAWFORD,76.89,0.657,4.55,19.53,2.6710000000000003,1,0.125
3122.0,CRAWFORD,69.179,0.6920000000000001,6.11,19.22,3.114,1,0.063
3122.5,CRAWFORD,59.998999999999995,0.732,4.62,16.19,4.1339999999999995,2,1.0
3123.0,CRAWFORD,41.912,0.7609999999999999,1.64,10.98,4.726,2,0.983
3123.5,CRAWFORD,26.221999999999998,0.805,0.755,7.955,4.899,2,0.966
3124.0,CRAWFORD,22.615,0.845,1.58,6.02,4.854,2,0.948
3124.5,CRAWFORD,20.83,0.8490000000000001,1.97,4.39,4.7780000000000005,2,0.9309999999999999
3125.0,CRAWFORD,21.326,0.836,2.77,4.39,4.655,2,0.914
3125.5,CRAWFORD,23.645,0.725,3.665,5.185,4.408,2,0.897
3126.0,CRAWFORD,29.02,0.5870000000000001,4.805,7.455,3.97,2,0.879
3126.5,CRAWFORD,35.588,0.461,5.255,11.615,3.6060000000000003,2,0.862
3127.0,CRAWFORD,39.503,0.325,5.335,18.395,3.3089999999999997,2,0.845
3127.5,CRAWFORD,41.138999999999996,0.239,4.545,21.765,3.342,2,0.828
3128.0,CRAWFORD,41.861999999999995,0.184,2.77,21.54,3.4219999999999997,2,0.81
3128.5,CRAWFORD,42.586000000000006,0.16899999999999998,-0.02,19.0,3.485,2,0.7929999999999999
3129.0,CRAWFORD,44.221000000000004,0.139,2.425,18.905,3.378,2,0.7759999999999999
3129.5,CRAWFORD,47.395,0.121,3.7,20.04,3.2089999999999996,2,0.759
3130.0,CRAWFORD,54.79600000000001,0.10300000000000001,4.59,22.87,3.133,2,0.741
3130.5,CRAWFORD,58.255,0.091,5.19,25.77,3.1660000000000004,2,0.7240000000000001
3131.0,CRAWFORD,60.347,0.076,4.065,26.095,3.1180000000000003,2,0.7070000000000001
3131.5,CRAWFORD,61.754,0.048,3.235,25.165,3.06,2,0.69
3132.0,CRAWFORD,61.794,0.002,2.74,22.4,3.14,2,0.672
3132.5,CRAWFORD,61.833,-0.047,3.65,21.13,3.437,2,0.655
3133.0,CRAWFORD,62.358000000000004,-0.096,4.43,21.27,3.6719999999999997,2,0.638
3133.5,CRAWFORD,63.062,-0.147,4.895,22.325,3.782,2,0.621
3134.0,CRAWFORD,63.33,-0.20600000000000002,5.245,22.895,3.737,2,0.603
3134.5,CRAWFORD,62.685,-0.218,5.035,22.725,3.5839999999999996,2,0.586
3135.0,CRAWFORD,60.217,-0.23,4.57,21.84,3.444,2,0.569
3135.5,CRAWFORD,55.926,-0.217,5.185,20.385,3.352,2,0.552
3136.0,CRAWFORD,52.318000000000005,-0.185,5.795,18.665,3.4960000000000004,2,0.534
3136.5,CRAWFORD,47.244,-0.16,5.445,15.725,3.855,2,0.517
3137.0,CRAWFORD,45.786,-0.138,4.165,11.765,3.966,2,0.5
3137.5,CRAWFORD,46.975,-0.11599999999999999,5.55,10.25,3.765,2,0.483
3138.0,CRAWFORD,51.907,-0.10300000000000001,7.385,11.675,3.44,2,0.466
3138.5,CRAWFORD,58.336000000000006,-0.09300000000000001,6.61,13.74,3.162,2,0.44799999999999995
3139.0,CRAWFORD,64.995,-0.09,5.94,16.68,3.0239999999999996,2,0.431
3139.5,CRAWFORD,67.543,-0.08900000000000001,5.7,17.72,3.057,2,0.414
3140.0,CRAWFORD,68.041,-0.10400000000000001,5.755,18.395,3.1710000000000003,2,0.397
3140.5,CRAWFORD,66.186,-0.14400000000000002,5.995,19.265,3.2310000000000003,2,0.379
3141.0,CRAWFORD,62.184,-0.187,6.54,20.72,3.264,2,0.36200000000000004
3141.5,CRAWFORD,57.883,-0.239,6.0,21.62,3.2969999999999997,2,0.345
3142.0,CRAWFORD,54.038999999999994,-0.297,5.725,22.245,3.282,2,0.32799999999999996
3142.5,CRAWFORD,53.153999999999996,-0.371,5.745,23.065,3.222,2,0.31
3143.0,CRAWFORD,60.506,-0.43200000000000005,5.78,23.96,3.115,2,0.293
3143.5,CRAWFORD,68.99,-0.456,6.14,25.32,2.977,2,0.276
3144.0,CRAWFORD,88.891,-0.46799999999999997,7.025,27.595,2.9160000000000004,2,0.259
3144.5,CRAWFORD,114.955,-0.455,6.925,28.395,2.924,2,0.24100000000000002
3145.0,CRAWFORD,139.876,-0.405,6.245,28.025,3.215,2,0.22399999999999998
3145.5,CRAWFORD,157.72899999999998,-0.353,4.685,26.015,3.373,2,0.207
3146.0,CRAWFORD,167.803,-0.21899999999999997,4.27,23.37,3.81,2,0.19
3146.5,CRAWFORD,151.183,-0.057,0.925,17.125,4.1530000000000005,2,0.172
3147.0,CRAWFORD,123.264,0.067,0.285,14.215,4.404,2,0.155
3147.5,CRAWFORD,108.569,0.23399999999999999,0.705,12.225,4.499,2,0.138
3148.0,CRAWFORD,101.072,0.42700000000000005,1.15,10.76,4.3919999999999995,2,0.121
3148.5,CRAWFORD,91.74799999999999,0.625,1.135,9.605,4.254,2,0.10300000000000001
3149.0,CRAWFORD,83.794,0.7490000000000001,2.075,7.845,4.023,2,0.086
3149.5,CRAWFORD,83.794,0.7490000000000001,2.075,7.845,4.023,2,0.086
3150.0,CRAWFORD,79.722,0.7709999999999999,2.89,6.64,4.04,2,0.069
3150.5,CRAWFORD,76.334,0.8,2.96,6.29,3.997,2,0.052000000000000005
3151.0,CRAWFORD,73.631,0.8,2.68,6.69,3.8280000000000003,2,0.034
3151.5,CRAWFORD,76.865,0.772,2.42,8.6,3.535,2,0.017
3152.0,CRAWFORD,79.92399999999999,0.752,2.62,11.51,3.148,1,1.0
3152.5,CRAWFORD,82.199,0.728,3.725,14.555,2.964,1,0.972
3153.0,CRAWFORD,79.953,0.7,5.61,16.93,2.793,1,0.9440000000000001
3153.5,CRAWFORD,75.881,0.6729999999999999,6.3,17.57,2.969,1,0.917
3154.0,CRAWFORD,67.47,0.652,4.775,15.795,3.282,1,0.889
3154.5,CRAWFORD,58.832,0.64,4.315,13.575,3.642,1,0.861
3155.0,CRAWFORD,57.946000000000005,0.631,3.595,11.305,3.8930000000000002,1,0.833
3155.5,CRAWFORD,65.755,0.625,3.465,10.355,3.911,1,0.8059999999999999
3156.0,CRAWFORD,69.445,0.617,3.39,11.54,3.82,1,0.778
3156.5,CRAWFORD,73.389,0.608,3.625,12.775,3.62,1,0.75
3157.0,CRAWFORD,77.115,0.605,4.14,13.42,3.467,1,0.722
3157.5,CRAWFORD,79.84,0.596,4.875,13.825,3.36,1,0.6940000000000001
3158.0,CRAWFORD,82.616,0.5770000000000001,5.235,14.845,3.207,1,0.667
3158.5,CRAWFORD,86.07799999999999,0.5539999999999999,5.04,16.15,3.161,1,0.639
3159.0,CRAWFORD,88.855,0.539,5.56,16.75,3.1180000000000003,1,0.611
3159.5,CRAWFORD,90.49,0.53,6.36,16.78,3.168,1,0.583
3160.0,CRAWFORD,90.975,0.522,7.035,16.995,3.154,1,0.556
3160.5,CRAWFORD,90.10799999999999,0.513,7.505,17.595,3.125,1,0.528
